"","president","speech_year","month","avg_sentiment","avg_approval"
"388","BILL CLINTON",2000,2000-10-01,0.447727822093304,0.57
"389","BILL CLINTON",2000,2000-11-01,0.606904165174842,0.63
"390","BILL CLINTON",2000,2000-12-01,0.644634791586011,0.65
"391","BILL CLINTON",2001,2001-01-01,0.485958485958486,0.645
"392","CALVIN COOLIDGE",1923,1923-08-01,0,NA
"393","CALVIN COOLIDGE",1923,1923-09-01,0.333333333333333,NA
"394","CALVIN COOLIDGE",1923,1923-10-01,0.375,NA
"395","CALVIN COOLIDGE",1923,1923-11-01,0,NA
"396","CALVIN COOLIDGE",1923,1923-12-01,0.684285714285714,NA
"397","CALVIN COOLIDGE",1924,1924-01-01,0.0333333333333333,NA
"398","CALVIN COOLIDGE",1924,1924-02-01,0.63452380952381,NA
"399","CALVIN COOLIDGE",1924,1924-03-01,0.583333333333333,NA
"400","CALVIN COOLIDGE",1924,1924-04-01,0.291666666666668,NA
"401","CALVIN COOLIDGE",1924,1924-05-01,0.295238095238095,NA
"402","CALVIN COOLIDGE",1924,1924-06-01,0.39047619047619,NA
"403","CALVIN COOLIDGE",1924,1924-07-01,0.285714285714286,NA
"404","CALVIN COOLIDGE",1924,1924-08-01,0.523809523809524,NA
"405","CALVIN COOLIDGE",1924,1924-09-01,0.253968253968254,NA
"406","CALVIN COOLIDGE",1924,1924-10-01,0.285714285714285,NA
"407","CALVIN COOLIDGE",1924,1924-11-01,0.533333333333333,NA
"408","CALVIN COOLIDGE",1924,1924-12-01,0.0357142857142855,NA
"409","CALVIN COOLIDGE",1925,1925-01-01,-0.25,NA
"410","CALVIN COOLIDGE",1925,1925-02-01,0.25,NA
"411","CALVIN COOLIDGE",1925,1925-03-01,1.26785714285714,NA
"412","CALVIN COOLIDGE",1925,1925-05-01,0.111111111111111,NA
"413","CALVIN COOLIDGE",1925,1925-06-01,1.10714285714286,NA
"414","CALVIN COOLIDGE",1925,1925-07-01,0.910714285714285,NA
"415","CALVIN COOLIDGE",1925,1925-09-01,0.266666666666667,NA
"416","CALVIN COOLIDGE",1925,1925-10-01,0.411428571428571,NA
"417","CALVIN COOLIDGE",1925,1925-11-01,0.571428571428571,NA
"418","CALVIN COOLIDGE",1925,1925-12-01,0.298412698412698,NA
"419","CALVIN COOLIDGE",1926,1926-01-01,-0.00952380952380968,NA
"420","CALVIN COOLIDGE",1926,1926-02-01,0,NA
"421","CALVIN COOLIDGE",1926,1926-03-01,0,NA
"422","CALVIN COOLIDGE",1926,1926-04-01,0.57936507936508,NA
"423","CALVIN COOLIDGE",1926,1926-05-01,0.601785714285714,NA
"424","CALVIN COOLIDGE",1926,1926-06-01,0.3,NA
"425","CALVIN COOLIDGE",1926,1926-07-01,0.285714285714285,NA
"426","CALVIN COOLIDGE",1926,1926-09-01,0,NA
"427","CALVIN COOLIDGE",1926,1926-10-01,0.333333333333333,NA
"428","CALVIN COOLIDGE",1926,1926-11-01,0.757142857142857,NA
"429","CALVIN COOLIDGE",1926,1926-12-01,-0.43452380952381,NA
"430","CALVIN COOLIDGE",1927,1927-01-01,0.354166666666667,NA
"431","CALVIN COOLIDGE",1927,1927-02-01,0.470238095238095,NA
"432","CALVIN COOLIDGE",1927,1927-03-01,0.1,NA
"433","CALVIN COOLIDGE",1927,1927-04-01,-0.333333333333333,NA
"434","CALVIN COOLIDGE",1927,1927-05-01,0.76547619047619,NA
"435","CALVIN COOLIDGE",1927,1927-06-01,0.72142857142857,NA
"436","CALVIN COOLIDGE",1927,1927-08-01,1.46428571428571,NA
"437","CALVIN COOLIDGE",1927,1927-09-01,0,NA
"438","CALVIN COOLIDGE",1927,1927-10-01,0.478571428571428,NA
"439","CALVIN COOLIDGE",1927,1927-11-01,0.733333333333334,NA
"440","CALVIN COOLIDGE",1927,1927-12-01,0.709821428571428,NA
"441","CALVIN COOLIDGE",1928,1928-01-01,0.357142857142857,NA
"442","CALVIN COOLIDGE",1928,1928-02-01,0.0952380952380953,NA
"443","CALVIN COOLIDGE",1928,1928-04-01,0.708333333333333,NA
"444","CALVIN COOLIDGE",1928,1928-05-01,0.513095238095238,NA
"445","CALVIN COOLIDGE",1928,1928-06-01,0.571428571428571,NA
"446","CALVIN COOLIDGE",1928,1928-07-01,0.357142857142857,NA
"447","CALVIN COOLIDGE",1928,1928-09-01,0.75,NA
"448","CALVIN COOLIDGE",1928,1928-10-01,0.695238095238095,NA
"449","CALVIN COOLIDGE",1928,1928-11-01,0.738095238095238,NA
"450","CALVIN COOLIDGE",1928,1928-12-01,0.471428571428571,NA
"451","CALVIN COOLIDGE",1929,1929-01-01,0.678571428571428,NA
"452","CALVIN COOLIDGE",1929,1929-02-01,0,NA
"453","CHESTER A. ARTHUR",1881,1881-09-01,0.4,NA
"454","CHESTER A. ARTHUR",1881,1881-10-01,1,NA
"455","CHESTER A. ARTHUR",1881,1881-11-01,1.16666666666667,NA
"456","CHESTER A. ARTHUR",1881,1881-12-01,0.777777777777778,NA
"457","CHESTER A. ARTHUR",1882,1882-01-01,0.816666666666667,NA
"458","CHESTER A. ARTHUR",1882,1882-02-01,0,NA
"459","CHESTER A. ARTHUR",1882,1882-03-01,0.503508771929825,NA
"460","CHESTER A. ARTHUR",1882,1882-04-01,0.15,NA
"461","CHESTER A. ARTHUR",1882,1882-05-01,0.193333333333333,NA
"462","CHESTER A. ARTHUR",1882,1882-06-01,0.166666666666667,NA
"463","CHESTER A. ARTHUR",1882,1882-07-01,0.6,NA
"464","CHESTER A. ARTHUR",1882,1882-08-01,0.2,NA
"465","CHESTER A. ARTHUR",1882,1882-10-01,0.571428571428571,NA
"466","CHESTER A. ARTHUR",1882,1882-12-01,0.433333333333333,NA
"467","CHESTER A. ARTHUR",1883,1883-01-01,0.166666666666667,NA
"468","CHESTER A. ARTHUR",1883,1883-02-01,0.8125,NA
"469","CHESTER A. ARTHUR",1883,1883-03-01,0.325,NA
"470","CHESTER A. ARTHUR",1883,1883-04-01,1,NA
"471","CHESTER A. ARTHUR",1883,1883-05-01,0.3,NA
"472","CHESTER A. ARTHUR",1883,1883-09-01,1.5,NA
"473","CHESTER A. ARTHUR",1883,1883-10-01,1.25,NA
"474","CHESTER A. ARTHUR",1883,1883-12-01,0.587962962962963,NA
"475","CHESTER A. ARTHUR",1884,1884-01-01,0.275,NA
"476","CHESTER A. ARTHUR",1884,1884-02-01,0.493333333333333,NA
"477","CHESTER A. ARTHUR",1884,1884-03-01,0.0925925925925925,NA
"478","CHESTER A. ARTHUR",1884,1884-04-01,0.15,NA
"479","CHESTER A. ARTHUR",1884,1884-05-01,0.944444444444444,NA
"480","CHESTER A. ARTHUR",1884,1884-06-01,1.1875,NA
"481","CHESTER A. ARTHUR",1884,1884-07-01,0.8,NA
"482","CHESTER A. ARTHUR",1884,1884-09-01,0,NA
"483","CHESTER A. ARTHUR",1884,1884-11-01,1.375,NA
"484","CHESTER A. ARTHUR",1884,1884-12-01,0.78202380952381,NA
"485","CHESTER A. ARTHUR",1885,1885-01-01,0.239393939393939,NA
"486","CHESTER A. ARTHUR",1885,1885-02-01,0.886274509803922,NA
"487","CHESTER A. ARTHUR",1885,1885-03-01,0.666666666666667,NA
"488","DONALD TRUMP",2017,2017-01-01,0.5039972899729,0.44
"489","DONALD TRUMP",2017,2017-02-01,0.782185592185592,0.415
"490","DONALD TRUMP",2017,2017-03-01,0.593724867724868,0.3975
"491","DONALD TRUMP",2017,2017-04-01,0.484315718157181,0.405
"492","DONALD TRUMP",2017,2017-05-01,0.571490993401106,0.394
"493","DONALD TRUMP",2017,2017-06-01,0.658650793650794,0.3825
"494","DONALD TRUMP",2017,2017-07-01,0.463180708180708,0.378
"495","DONALD TRUMP",2017,2017-08-01,0.492198581560284,0.36
"496","DONALD TRUMP",2017,2017-09-01,0.420978327228327,0.375
"497","DONALD TRUMP",2017,2017-10-01,0.42838955026455,0.368
"498","DONALD TRUMP",2017,2017-11-01,0.729514533085962,0.37
"499","DONALD TRUMP",2017,2017-12-01,0.519283023944041,0.3675
"500","DONALD TRUMP",2018,2018-01-01,0.618151927437642,0.378
"501","DONALD TRUMP",2018,2018-02-01,0.523831168831169,0.3875
"502","DONALD TRUMP",2018,2018-03-01,0.0875,0.3925
"503","DONALD TRUMP",2018,2018-04-01,1.125,0.404
"504","DONALD TRUMP",2018,2018-05-01,-0.6,0.415
"505","DONALD TRUMP",2018,2018-06-01,0.277777777777778,0.425
"506","DONALD TRUMP",2018,2018-07-01,0.555555555555556,0.414
"507","DONALD TRUMP",2018,2018-10-01,0.555555555555556,0.435
"508","DONALD TRUMP",2019,2019-02-01,0,NA
"509","DWIGHT D. EISENHOWER",1953,1953-01-01,1.01666666666667,NA
"510","DWIGHT D. EISENHOWER",1953,1953-02-01,0.570927318295739,0.67
"511","DWIGHT D. EISENHOWER",1953,1953-03-01,0.719704433497537,0.73
"512","DWIGHT D. EISENHOWER",1953,1953-04-01,0.578741496598639,0.73
"513","DWIGHT D. EISENHOWER",1953,1953-05-01,1.00257936507937,0.73
"514","DWIGHT D. EISENHOWER",1953,1953-06-01,0.60718537414966,NA
"515","DWIGHT D. EISENHOWER",1953,1953-07-01,0.62468671679198,0.72
"516","DWIGHT D. EISENHOWER",1953,1953-08-01,0.564285714285714,0.73
"517","DWIGHT D. EISENHOWER",1953,1953-09-01,0.894568452380952,0.6
"518","DWIGHT D. EISENHOWER",1953,1953-10-01,0.71026455026455,0.64
"519","DWIGHT D. EISENHOWER",1953,1953-11-01,0.588359788359788,0.61
"520","DWIGHT D. EISENHOWER",1953,1953-12-01,0.481398809523809,0.68
"521","DWIGHT D. EISENHOWER",1954,1954-01-01,0.6494708994709,0.7
"522","DWIGHT D. EISENHOWER",1954,1954-02-01,0.475047619047619,0.66
"523","DWIGHT D. EISENHOWER",1954,1954-03-01,0.650068027210884,0.64
"524","DWIGHT D. EISENHOWER",1954,1954-04-01,0.653603603603603,0.64
"525","DWIGHT D. EISENHOWER",1954,1954-05-01,0.511507936507936,0.61
"526","DWIGHT D. EISENHOWER",1954,1954-06-01,0.601742160278746,0.625
"527","DWIGHT D. EISENHOWER",1954,1954-07-01,0.48031746031746,0.74
"528","DWIGHT D. EISENHOWER",1954,1954-08-01,0.494871794871795,0.64
"529","DWIGHT D. EISENHOWER",1954,1954-09-01,0.466847674742411,0.65
"530","DWIGHT D. EISENHOWER",1954,1954-10-01,0.745822510822511,0.61
"531","DWIGHT D. EISENHOWER",1954,1954-11-01,0.652380952380953,0.625
"532","DWIGHT D. EISENHOWER",1954,1954-12-01,0.757422969187675,0.69
"533","DWIGHT D. EISENHOWER",1955,1955-01-01,0.584149659863946,0.69
"534","DWIGHT D. EISENHOWER",1955,1955-02-01,0.670634920634921,0.72
"535","DWIGHT D. EISENHOWER",1955,1955-03-01,0.561331569664903,0.67
"536","DWIGHT D. EISENHOWER",1955,1955-04-01,0.729336734693877,0.69
"537","DWIGHT D. EISENHOWER",1955,1955-05-01,0.808673469387755,0.67
"538","DWIGHT D. EISENHOWER",1955,1955-06-01,0.728571428571429,0.68
"539","DWIGHT D. EISENHOWER",1955,1955-07-01,0.444523809523809,0.72
"540","DWIGHT D. EISENHOWER",1955,1955-08-01,0.646720116618076,0.725
"541","DWIGHT D. EISENHOWER",1955,1955-09-01,0.743055555555555,0.7
"542","DWIGHT D. EISENHOWER",1955,1955-10-01,0.746527777777778,NA
"543","DWIGHT D. EISENHOWER",1955,1955-11-01,1.05288220551378,0.77
"544","DWIGHT D. EISENHOWER",1955,1955-12-01,0.938775510204082,0.74
"545","DWIGHT D. EISENHOWER",1956,1956-01-01,0.583370535714286,0.76
"546","DWIGHT D. EISENHOWER",1956,1956-02-01,0.670046082949309,0.74
"547","DWIGHT D. EISENHOWER",1956,1956-03-01,0.487684729064039,0.72
"548","DWIGHT D. EISENHOWER",1956,1956-04-01,0.921190476190476,NA
"549","DWIGHT D. EISENHOWER",1956,1956-05-01,0.71031746031746,0.7
"550","DWIGHT D. EISENHOWER",1956,1956-06-01,0.886479591836735,0.72
"551","DWIGHT D. EISENHOWER",1956,1956-07-01,0.621520146520146,0.69
"552","DWIGHT D. EISENHOWER",1956,1956-08-01,0.593452380952381,0.67
"553","DWIGHT D. EISENHOWER",1956,1956-09-01,0.774908424908425,NA
"554","DWIGHT D. EISENHOWER",1956,1956-10-01,0.542184265010352,NA
"555","DWIGHT D. EISENHOWER",1956,1956-11-01,0.621966205837174,0.74
"556","DWIGHT D. EISENHOWER",1956,1956-12-01,0.80031746031746,0.77
"557","DWIGHT D. EISENHOWER",1957,1957-01-01,0.589819376026273,0.73
"558","DWIGHT D. EISENHOWER",1957,1957-02-01,0.628333333333333,0.715
"559","DWIGHT D. EISENHOWER",1957,1957-03-01,0.721714285714286,0.65
"560","DWIGHT D. EISENHOWER",1957,1957-04-01,0.69688013136289,0.64
"561","DWIGHT D. EISENHOWER",1957,1957-05-01,0.858068783068783,0.61
"562","DWIGHT D. EISENHOWER",1957,1957-06-01,0.634047619047619,0.63
"563","DWIGHT D. EISENHOWER",1957,1957-07-01,0.776380952380952,0.64
"564","DWIGHT D. EISENHOWER",1957,1957-08-01,0.806812169312169,0.62
"565","DWIGHT D. EISENHOWER",1957,1957-09-01,0.495291005291005,0.57
"566","DWIGHT D. EISENHOWER",1957,1957-10-01,0.561177248677249,0.56
"567","DWIGHT D. EISENHOWER",1957,1957-11-01,0.740986394557823,0.57
"568","DWIGHT D. EISENHOWER",1957,1957-12-01,0.63781512605042,0.6
"569","DWIGHT D. EISENHOWER",1958,1958-01-01,0.739075630252101,0.57
"570","DWIGHT D. EISENHOWER",1958,1958-02-01,0.369784580498866,0.54
"571","DWIGHT D. EISENHOWER",1958,1958-03-01,0.637482993197279,0.485
"572","DWIGHT D. EISENHOWER",1958,1958-04-01,0.612380952380952,0.54
"573","DWIGHT D. EISENHOWER",1958,1958-05-01,0.728798185941043,0.52
"574","DWIGHT D. EISENHOWER",1958,1958-06-01,0.93957528957529,NA
"575","DWIGHT D. EISENHOWER",1958,1958-07-01,0.677906976744186,0.545
"576","DWIGHT D. EISENHOWER",1958,1958-08-01,0.529047619047619,0.55
"577","DWIGHT D. EISENHOWER",1958,1958-09-01,0.406306306306306,0.545
"578","DWIGHT D. EISENHOWER",1958,1958-10-01,0.67012987012987,0.56
"579","DWIGHT D. EISENHOWER",1958,1958-11-01,0.914434523809524,0.51
"580","DWIGHT D. EISENHOWER",1958,1958-12-01,1.00413533834586,0.56
"581","DWIGHT D. EISENHOWER",1959,1959-01-01,0.904545454545454,0.56
"582","DWIGHT D. EISENHOWER",1959,1959-02-01,0.635878489326765,0.58
"583","DWIGHT D. EISENHOWER",1959,1959-03-01,0.886984126984127,0.6
"584","DWIGHT D. EISENHOWER",1959,1959-04-01,0.82973137973138,0.59
"585","DWIGHT D. EISENHOWER",1959,1959-05-01,0.680897009966777,0.63
"586","DWIGHT D. EISENHOWER",1959,1959-06-01,0.83687074829932,0.62
"587","DWIGHT D. EISENHOWER",1959,1959-07-01,0.818526785714286,0.6
"588","DWIGHT D. EISENHOWER",1959,1959-08-01,0.475396825396825,NA
"589","DWIGHT D. EISENHOWER",1959,1959-09-01,0.633369408369408,0.66
"590","DWIGHT D. EISENHOWER",1959,1959-10-01,0.774131274131274,0.66
"591","DWIGHT D. EISENHOWER",1959,1959-11-01,0.844987468671679,0.64
"592","DWIGHT D. EISENHOWER",1959,1959-12-01,0.983969341161122,0.71
"593","DWIGHT D. EISENHOWER",1960,1960-01-01,0.702380952380952,0.66
"594","DWIGHT D. EISENHOWER",1960,1960-02-01,0.807435597189695,0.63
"595","DWIGHT D. EISENHOWER",1960,1960-03-01,0.720892857142857,0.64
"596","DWIGHT D. EISENHOWER",1960,1960-04-01,0.915826330532213,0.61
"597","DWIGHT D. EISENHOWER",1960,1960-05-01,0.887414965986394,0.64
"598","DWIGHT D. EISENHOWER",1960,1960-06-01,0.660406403940887,0.585
"599","DWIGHT D. EISENHOWER",1960,1960-07-01,0.718060394889663,0.555
"600","DWIGHT D. EISENHOWER",1960,1960-08-01,0.974821428571429,0.615
"601","DWIGHT D. EISENHOWER",1960,1960-09-01,0.683817266744096,0.61
"602","DWIGHT D. EISENHOWER",1960,1960-10-01,0.570340136054422,0.57
"603","DWIGHT D. EISENHOWER",1960,1960-11-01,0.714489795918367,0.59
"604","DWIGHT D. EISENHOWER",1960,1960-12-01,0.956095238095238,0.635
"605","DWIGHT D. EISENHOWER",1961,1961-01-01,0.932073844030366,NA
"606","FRANKLIN D. ROOSEVELT",1933,1933-03-01,0.427601410934744,NA
"607","FRANKLIN D. ROOSEVELT",1933,1933-04-01,0.380555555555556,NA
"608","FRANKLIN D. ROOSEVELT",1933,1933-05-01,0.471303258145363,NA
"609","FRANKLIN D. ROOSEVELT",1933,1933-06-01,0.658823529411765,NA
"610","FRANKLIN D. ROOSEVELT",1933,1933-07-01,0.887301587301587,NA
"611","FRANKLIN D. ROOSEVELT",1933,1933-08-01,0.45391156462585,NA
"612","FRANKLIN D. ROOSEVELT",1933,1933-09-01,0.629166666666667,NA
"613","FRANKLIN D. ROOSEVELT",1933,1933-10-01,0.662175324675324,NA
"614","FRANKLIN D. ROOSEVELT",1933,1933-11-01,0.502813852813853,NA
"615","FRANKLIN D. ROOSEVELT",1933,1933-12-01,0.657246376811594,NA
"616","FRANKLIN D. ROOSEVELT",1934,1934-01-01,0.51468253968254,NA
"617","FRANKLIN D. ROOSEVELT",1934,1934-02-01,0.257509157509157,NA
"618","FRANKLIN D. ROOSEVELT",1934,1934-03-01,0.453105590062112,NA
"619","FRANKLIN D. ROOSEVELT",1934,1934-04-01,0.847222222222223,NA
"620","FRANKLIN D. ROOSEVELT",1934,1934-05-01,0.306084656084656,NA
"621","FRANKLIN D. ROOSEVELT",1934,1934-06-01,0.495061728395062,NA
"622","FRANKLIN D. ROOSEVELT",1934,1934-07-01,1.14242424242424,NA
"623","FRANKLIN D. ROOSEVELT",1934,1934-08-01,0.566005291005291,NA
"624","FRANKLIN D. ROOSEVELT",1934,1934-09-01,0.683766233766234,NA
"625","FRANKLIN D. ROOSEVELT",1934,1934-10-01,0.54,NA
"626","FRANKLIN D. ROOSEVELT",1934,1934-11-01,0.754421768707483,NA
"627","FRANKLIN D. ROOSEVELT",1934,1934-12-01,0.824829931972789,NA
"628","FRANKLIN D. ROOSEVELT",1935,1935-01-01,0.390196078431372,NA
"629","FRANKLIN D. ROOSEVELT",1935,1935-02-01,1.2030303030303,NA
"630","FRANKLIN D. ROOSEVELT",1935,1935-03-01,0.425,NA
"631","FRANKLIN D. ROOSEVELT",1935,1935-04-01,1.06555555555556,NA
"632","FRANKLIN D. ROOSEVELT",1935,1935-05-01,0.68578431372549,NA
"633","FRANKLIN D. ROOSEVELT",1935,1935-06-01,0.582716049382716,NA
"634","FRANKLIN D. ROOSEVELT",1935,1935-07-01,0.652380952380952,NA
"635","FRANKLIN D. ROOSEVELT",1935,1935-08-01,0.992156862745098,NA
"636","FRANKLIN D. ROOSEVELT",1935,1935-09-01,0.527678571428571,NA
"637","FRANKLIN D. ROOSEVELT",1935,1935-10-01,0.647619047619048,NA
"638","FRANKLIN D. ROOSEVELT",1935,1935-11-01,0.624338624338624,NA
"639","FRANKLIN D. ROOSEVELT",1935,1935-12-01,0.968197278911565,NA
"640","FRANKLIN D. ROOSEVELT",1936,1936-01-01,0.505952380952381,NA
"641","FRANKLIN D. ROOSEVELT",1936,1936-02-01,0.233333333333333,NA
"642","FRANKLIN D. ROOSEVELT",1936,1936-03-01,0.487380952380953,NA
"643","FRANKLIN D. ROOSEVELT",1936,1936-04-01,0.352380952380953,NA
"644","FRANKLIN D. ROOSEVELT",1936,1936-05-01,0.577777777777777,NA
"645","FRANKLIN D. ROOSEVELT",1936,1936-06-01,0.95233843537415,NA
"646","FRANKLIN D. ROOSEVELT",1936,1936-07-01,0.621768707482993,NA
"647","FRANKLIN D. ROOSEVELT",1936,1936-08-01,0.521560846560847,NA
"648","FRANKLIN D. ROOSEVELT",1936,1936-09-01,0.676190476190476,NA
"649","FRANKLIN D. ROOSEVELT",1936,1936-10-01,0.628326330532213,NA
"650","FRANKLIN D. ROOSEVELT",1936,1936-11-01,0.985839598997494,NA
"651","FRANKLIN D. ROOSEVELT",1936,1936-12-01,0.65,NA
"652","FRANKLIN D. ROOSEVELT",1937,1937-01-01,0.652040816326531,NA
"653","FRANKLIN D. ROOSEVELT",1937,1937-02-01,0.738664596273292,NA
"654","FRANKLIN D. ROOSEVELT",1937,1937-03-01,0.547619047619048,NA
"655","FRANKLIN D. ROOSEVELT",1937,1937-04-01,0.573245614035088,NA
"656","FRANKLIN D. ROOSEVELT",1937,1937-05-01,0.455952380952381,NA
"657","FRANKLIN D. ROOSEVELT",1937,1937-06-01,0.563541666666667,NA
"658","FRANKLIN D. ROOSEVELT",1937,1937-07-01,0.084461152882206,NA
"659","FRANKLIN D. ROOSEVELT",1937,1937-08-01,0.460606060606061,NA
"660","FRANKLIN D. ROOSEVELT",1937,1937-09-01,0.569614512471655,NA
"661","FRANKLIN D. ROOSEVELT",1937,1937-10-01,0.676739926739927,NA
"662","FRANKLIN D. ROOSEVELT",1937,1937-11-01,0.406349206349206,NA
"663","FRANKLIN D. ROOSEVELT",1937,1937-12-01,0.567099567099567,NA
"664","FRANKLIN D. ROOSEVELT",1938,1938-01-01,0.440079365079365,NA
"665","FRANKLIN D. ROOSEVELT",1938,1938-02-01,0.373160173160173,NA
"666","FRANKLIN D. ROOSEVELT",1938,1938-03-01,0.367619047619048,NA
"667","FRANKLIN D. ROOSEVELT",1938,1938-04-01,0.404545454545455,NA
"668","FRANKLIN D. ROOSEVELT",1938,1938-05-01,0.598412698412698,NA
"669","FRANKLIN D. ROOSEVELT",1938,1938-06-01,0.649047619047619,NA
"670","FRANKLIN D. ROOSEVELT",1938,1938-07-01,0.57015873015873,NA
"671","FRANKLIN D. ROOSEVELT",1938,1938-08-01,0.252747252747253,NA
"672","FRANKLIN D. ROOSEVELT",1938,1938-09-01,0.639355742296919,NA
"673","FRANKLIN D. ROOSEVELT",1938,1938-10-01,0.732352941176471,NA
"674","FRANKLIN D. ROOSEVELT",1938,1938-11-01,0.488988095238095,NA
"675","FRANKLIN D. ROOSEVELT",1938,1938-12-01,0.79234693877551,NA
"676","FRANKLIN D. ROOSEVELT",1939,1939-01-01,0.368571428571428,NA
"677","FRANKLIN D. ROOSEVELT",1939,1939-02-01,0.651360544217687,NA
"678","FRANKLIN D. ROOSEVELT",1939,1939-03-01,0.59212962962963,NA
"679","FRANKLIN D. ROOSEVELT",1939,1939-04-01,0.337274220032841,NA
"680","FRANKLIN D. ROOSEVELT",1939,1939-05-01,0.699159663865546,NA
"681","FRANKLIN D. ROOSEVELT",1939,1939-06-01,0.119166666666667,NA
"682","FRANKLIN D. ROOSEVELT",1939,1939-07-01,0.1625,NA
"683","FRANKLIN D. ROOSEVELT",1939,1939-08-01,0.451851851851852,NA
"684","FRANKLIN D. ROOSEVELT",1939,1939-09-01,0.287830687830688,NA
"685","FRANKLIN D. ROOSEVELT",1939,1939-10-01,0.376470588235294,NA
"686","FRANKLIN D. ROOSEVELT",1939,1939-11-01,0.644327731092437,NA
"687","FRANKLIN D. ROOSEVELT",1939,1939-12-01,-0.0190476190476191,NA
"688","FRANKLIN D. ROOSEVELT",1940,1940-01-01,0.208058608058608,NA
"689","FRANKLIN D. ROOSEVELT",1940,1940-02-01,0.273160173160173,NA
"690","FRANKLIN D. ROOSEVELT",1940,1940-03-01,0.666017316017316,NA
"691","FRANKLIN D. ROOSEVELT",1940,1940-04-01,0.0476190476190475,NA
"692","FRANKLIN D. ROOSEVELT",1940,1940-05-01,0.343922305764411,NA
"693","FRANKLIN D. ROOSEVELT",1940,1940-06-01,0.417543859649123,NA
"694","FRANKLIN D. ROOSEVELT",1940,1940-07-01,0.40031746031746,NA
"695","FRANKLIN D. ROOSEVELT",1940,1940-08-01,0.257142857142857,NA
"696","FRANKLIN D. ROOSEVELT",1940,1940-09-01,0.598809523809524,NA
"697","FRANKLIN D. ROOSEVELT",1940,1940-10-01,0.470535714285714,NA
"698","FRANKLIN D. ROOSEVELT",1940,1940-11-01,0.441931216931217,NA
"699","FRANKLIN D. ROOSEVELT",1940,1940-12-01,0.507142857142857,NA
"700","FRANKLIN D. ROOSEVELT",1941,1941-01-01,0.467195767195767,NA
"701","FRANKLIN D. ROOSEVELT",1941,1941-02-01,0.474561403508772,NA
"702","FRANKLIN D. ROOSEVELT",1941,1941-03-01,0.531026785714286,NA
"703","FRANKLIN D. ROOSEVELT",1941,1941-04-01,0.257440476190476,NA
"704","FRANKLIN D. ROOSEVELT",1941,1941-05-01,0.388278388278388,NA
"705","FRANKLIN D. ROOSEVELT",1941,1941-06-01,0.205735930735931,NA
"706","FRANKLIN D. ROOSEVELT",1941,1941-07-01,-0.00204081632653064,0.67
"707","FRANKLIN D. ROOSEVELT",1941,1941-08-01,0.125079365079365,0.666666666666667
"708","FRANKLIN D. ROOSEVELT",1941,1941-09-01,0.50204081632653,0.7
"709","FRANKLIN D. ROOSEVELT",1941,1941-10-01,0.373511904761905,NA
"710","FRANKLIN D. ROOSEVELT",1941,1941-11-01,0.302597402597402,NA
"711","FRANKLIN D. ROOSEVELT",1941,1941-12-01,0.468356374807988,NA
"712","FRANKLIN D. ROOSEVELT",1942,1942-01-01,0.255059523809524,0.83
"713","FRANKLIN D. ROOSEVELT",1942,1942-02-01,0.434992784992785,0.78
"714","FRANKLIN D. ROOSEVELT",1942,1942-03-01,0.28984126984127,0.745
"715","FRANKLIN D. ROOSEVELT",1942,1942-04-01,0.486580086580087,NA
"716","FRANKLIN D. ROOSEVELT",1942,1942-05-01,0.523979591836734,NA
"717","FRANKLIN D. ROOSEVELT",1942,1942-06-01,0.312202380952381,0.77
"718","FRANKLIN D. ROOSEVELT",1942,1942-07-01,0.38015873015873,0.79
"719","FRANKLIN D. ROOSEVELT",1942,1942-08-01,0.317559523809524,0.74
"720","FRANKLIN D. ROOSEVELT",1942,1942-09-01,0.335064935064935,0.74
"721","FRANKLIN D. ROOSEVELT",1942,1942-10-01,0.507380952380952,NA
"722","FRANKLIN D. ROOSEVELT",1942,1942-11-01,0.35232683982684,0.72
"723","FRANKLIN D. ROOSEVELT",1942,1942-12-01,0.285714285714286,NA
"724","FRANKLIN D. ROOSEVELT",1943,1943-01-01,0.607539682539683,0.75
"725","FRANKLIN D. ROOSEVELT",1943,1943-02-01,0.633029878618114,NA
"726","FRANKLIN D. ROOSEVELT",1943,1943-03-01,0.290952380952381,0.71
"727","FRANKLIN D. ROOSEVELT",1943,1943-04-01,0.422193877551021,NA
"728","FRANKLIN D. ROOSEVELT",1943,1943-05-01,0.50984126984127,NA
"729","FRANKLIN D. ROOSEVELT",1943,1943-06-01,0.204260651629073,NA
"730","FRANKLIN D. ROOSEVELT",1943,1943-07-01,0.47093837535014,NA
"731","FRANKLIN D. ROOSEVELT",1943,1943-08-01,0.739814814814815,NA
"732","FRANKLIN D. ROOSEVELT",1943,1943-09-01,0.58343253968254,NA
"733","FRANKLIN D. ROOSEVELT",1943,1943-10-01,0.396507936507937,NA
"734","FRANKLIN D. ROOSEVELT",1943,1943-11-01,0.542857142857143,NA
"735","FRANKLIN D. ROOSEVELT",1943,1943-12-01,0.624649859943978,0.65
"736","FRANKLIN D. ROOSEVELT",1944,1944-01-01,0.496428571428571,NA
"737","FRANKLIN D. ROOSEVELT",1944,1944-02-01,0.177142857142857,NA
"738","FRANKLIN D. ROOSEVELT",1944,1944-03-01,0.63015873015873,NA
"739","FRANKLIN D. ROOSEVELT",1944,1944-04-01,-0.266666666666665,NA
"740","FRANKLIN D. ROOSEVELT",1944,1944-05-01,0.522023809523809,NA
